,carat,depth,table,price,x,y,z,Cut_num,Clarity_num,Color_num
46678,0.59,61.1,56.0,1790,5.38,5.44,3.31,5,3,6
46679,0.58,62.1,56.0,1790,5.37,5.33,3.32,5,4,5
46680,0.58,62.1,55.0,1790,5.37,5.33,3.32,5,4,5
46681,0.52,61.7,55.0,1790,5.21,5.17,3.2,5,5,3
46682,0.5,63.0,58.0,1791,4.98,5.02,3.15,3,6,4
46683,0.53,61.5,57.0,1791,5.21,5.23,3.21,5,5,4
46684,0.56,62.3,57.0,1791,5.3,5.26,3.29,5,5,6
46686,0.48,61.9,55.0,1791,5.03,5.08,3.13,5,8,4
46687,0.5,64.1,56.0,1791,5.06,5.02,3.23,2,6,4
46688,0.5,62.9,67.0,1791,5.02,4.96,3.14,1,6,4
46689,0.56,61.5,57.0,1792,5.29,5.32,3.26,5,4,6
46690,0.5,61.9,54.0,1792,5.1,5.14,3.17,5,5,7
46691,0.5,65.9,64.0,1792,4.92,5.03,3.28,1,7,7
46692,0.55,59.4,62.0,1792,5.36,5.32,3.17,4,5,4
46693,0.55,61.3,57.0,1792,5.28,5.25,3.23,5,5,4
46694,0.55,61.4,56.0,1792,5.32,5.26,3.25,5,4,6
46696,0.7,64.8,57.0,1792,5.65,5.59,3.64,1,2,5
46697,0.77,62.3,58.0,1792,5.86,5.8,3.63,4,4,1
46698,0.7,61.2,59.0,1792,5.75,5.72,3.51,4,2,5
46699,0.7,63.2,59.0,1792,5.66,5.61,3.56,3,2,5
46700,0.7,64.1,58.0,1792,5.58,5.53,3.56,2,2,5
46701,0.52,62.6,57.0,1793,5.15,5.11,3.21,5,5,6
46702,0.52,62.5,56.0,1793,5.16,5.11,3.21,5,5,6
46703,0.59,60.7,56.0,1793,5.45,5.49,3.32,5,3,6
46704,0.59,61.3,59.0,1793,5.36,5.4,3.3,5,3,7
46705,0.6,64.3,57.0,1793,5.31,5.38,3.43,2,4,4
46706,0.6,59.8,61.9,1793,5.45,5.5,3.27,2,4,4
46707,0.7,56.9,61.0,1793,5.85,5.9,3.34,2,2,6
46708,0.61,61.3,61.0,1793,5.4,5.44,3.32,2,3,6
46709,0.52,61.6,58.0,1793,5.18,5.14,3.18,4,5,6
46710,0.51,63.1,58.0,1793,5.13,5.08,3.22,3,4,7
46711,0.51,63.5,56.0,1793,5.1,5.07,3.23,3,4,7
46712,0.51,63.5,56.0,1793,5.1,5.04,3.22,3,4,7
46713,0.61,59.6,61.0,1793,5.53,5.44,3.27,4,5,3
46714,0.52,62.0,57.0,1794,5.15,5.19,3.2,3,6,4
46715,0.51,62.1,55.5,1794,5.08,5.13,3.18,5,6,4
46716,0.58,61.6,59.0,1794,5.38,5.33,3.3,4,3,6
46717,0.47,60.0,59.0,1795,5.07,5.09,3.06,3,5,7
46718,0.5,64.3,54.0,1795,5.02,5.06,3.24,2,5,7
46719,0.7,62.4,58.0,1795,5.64,5.68,3.53,3,2,2
46720,0.7,59.5,58.0,1795,5.73,5.79,3.43,3,2,2
46721,0.6,62.1,56.0,1795,5.4,5.45,3.37,5,4,4
46722,0.51,61.2,57.0,1795,5.13,5.16,3.15,5,4,6
46723,0.55,62.2,60.0,1796,5.2,5.25,3.25,3,4,7
46724,0.85,59.6,58.0,1796,6.24,6.14,3.69,4,1,2
46725,0.53,62.3,54.0,1797,5.18,5.2,3.24,5,6,4
46726,0.58,60.6,55.0,1798,5.4,5.43,3.28,5,4,5
46727,0.58,62.4,57.0,1798,5.31,5.33,3.32,5,4,5
46728,0.52,61.8,55.0,1798,5.17,5.19,3.2,5,8,3
46729,0.72,63.5,55.0,1799,5.66,5.62,3.58,3,2,3
46730,0.5,61.0,60.0,1799,5.08,5.12,3.11,3,8,3
46731,0.55,62.3,53.0,1799,5.27,5.29,3.29,5,6,4
46732,0.55,62.8,57.0,1799,5.24,5.27,3.3,3,4,7
46733,0.54,62.2,55.0,1799,5.23,5.25,3.26,5,5,5
46734,0.72,66.0,60.0,1799,5.58,5.51,3.66,1,2,3
46735,0.72,64.1,58.0,1799,5.68,5.65,3.63,2,2,3
46736,0.72,64.8,54.0,1799,5.69,5.67,3.68,1,3,2
46737,0.6,62.9,58.0,1799,5.39,5.33,3.37,4,3,7
46738,0.72,60.6,57.0,1799,5.88,5.73,3.52,4,3,2
46739,0.51,60.3,57.0,1799,5.22,5.2,3.14,4,5,5
46740,0.51,62.9,57.0,1800,5.08,5.12,3.21,3,7,4
46741,0.51,63.7,54.0,1800,5.08,5.1,3.24,2,6,4
46742,0.51,63.3,58.0,1800,5.04,5.07,3.2,2,6,4
46743,0.51,63.4,57.0,1800,5.06,5.09,3.22,2,6,4
46744,0.61,61.2,56.0,1800,5.5,5.48,3.36,5,3,6
46745,0.46,61.6,55.0,1800,5.0,5.03,3.09,5,7,4
46746,0.57,60.9,56.0,1800,5.34,5.36,3.26,5,5,3
46747,0.53,61.4,57.0,1800,5.18,5.2,3.19,5,5,5
46748,0.61,63.0,58.0,1800,5.43,5.4,3.41,4,4,4
46749,0.53,61.8,56.0,1800,5.22,5.2,3.22,5,6,3
46750,0.71,62.6,56.0,1800,5.75,5.69,3.58,5,2,3
46751,0.65,61.8,56.0,1801,5.53,5.57,3.43,3,7,2
46752,0.5,60.9,58.0,1801,5.07,5.11,3.1,3,5,6
46753,0.54,62.6,57.0,1801,5.19,5.23,3.26,5,6,4
46754,0.57,60.0,61.0,1801,5.35,5.38,3.22,2,5,5
46755,0.7,63.5,56.0,1801,5.63,5.59,3.56,3,2,2
46756,0.53,61.5,56.0,1801,5.23,5.18,3.2,5,4,6
46757,0.53,61.8,56.0,1801,5.21,5.17,3.21,5,4,6
46758,0.5,60.4,60.0,1801,5.16,5.1,3.1,4,5,6
46759,0.52,60.3,56.0,1802,5.27,5.24,3.17,5,4,7
46760,0.73,64.6,60.0,1802,5.68,5.59,3.64,1,5,1
46761,0.52,61.9,55.0,1802,5.19,5.21,3.22,5,4,7
46762,0.66,60.6,58.0,1802,5.69,5.63,3.43,4,3,5
46763,0.7,65.0,59.0,1803,5.54,5.5,3.59,1,3,3
46764,0.52,61.2,56.0,1803,5.19,5.23,3.19,5,5,4
46765,0.52,61.9,55.5,1803,5.13,5.16,3.18,5,5,4
46766,0.56,61.9,55.0,1803,5.31,5.29,3.28,5,3,7
46767,0.53,61.6,57.0,1803,5.21,5.15,3.19,5,4,5
46768,0.59,64.1,54.0,1803,5.37,5.3,3.42,5,5,4
46769,0.74,60.6,60.0,1803,5.89,5.8,3.54,4,2,2
46770,0.5,62.3,60.0,1804,5.07,5.1,3.17,3,5,7
46771,0.54,61.8,55.3,1804,5.22,5.24,3.23,5,5,4
46772,0.61,62.6,60.0,1805,5.34,5.39,3.36,3,4,5
46773,0.71,60.7,61.0,1805,5.75,5.81,3.51,3,2,1
46774,0.55,61.4,55.0,1805,5.24,5.28,3.23,5,5,5
46775,0.58,62.1,56.0,1805,5.34,5.32,3.31,5,7,2
46776,1.0,68.6,56.0,1805,6.2,6.08,4.22,1,1,2
46777,0.52,62.3,59.0,1806,5.14,5.17,3.21,3,5,6
46778,0.5,59.0,60.0,1806,5.19,5.22,3.07,3,5,6
46779,0.5,60.0,60.0,1806,5.13,5.2,3.1,3,5,6
46780,0.5,58.2,61.0,1806,5.19,5.22,3.03,2,5,6
46781,0.46,57.5,58.0,1806,5.12,5.18,2.96,2,8,5
46782,0.46,56.2,61.0,1806,5.16,5.24,2.92,2,8,5
46783,0.5,63.4,57.0,1806,5.1,5.06,3.22,3,6,4
46784,0.5,62.2,61.0,1806,5.09,5.07,3.16,4,6,4
46785,0.5,62.1,61.0,1806,5.1,5.07,3.16,4,6,4
46786,0.5,60.5,62.0,1806,5.14,5.07,3.09,4,6,4
46787,0.5,63.9,58.0,1806,5.05,5.0,3.21,2,6,4
46788,0.5,63.8,56.0,1806,5.06,5.03,3.22,2,6,4
46789,0.7,63.1,58.0,1806,5.63,5.57,3.53,3,2,7
46790,0.7,63.6,56.0,1806,5.63,5.56,3.56,2,2,5
46791,0.7,60.6,57.0,1806,5.81,5.74,3.5,4,2,5
46793,0.52,60.0,62.0,1806,5.23,5.19,3.13,5,4,5
46794,0.55,61.7,57.0,1806,5.28,5.26,3.25,5,6,3
46795,0.7,65.5,57.0,1806,5.56,5.43,3.6,1,2,7
46796,0.7,59.8,59.0,1806,5.75,5.72,3.43,4,2,7
46798,0.57,62.1,59.0,1807,5.29,5.27,3.28,3,4,6
46799,0.7,63.8,59.0,1807,5.6,5.63,3.58,3,2,3
46800,0.77,62.3,58.0,1807,5.86,5.89,3.66,3,3,1
46801,0.53,60.9,56.0,1807,5.25,5.21,3.18,5,4,4
46802,0.51,62.0,59.0,1807,5.12,5.08,3.16,4,4,7
46803,0.51,62.7,59.0,1807,5.09,5.05,3.18,4,4,7
46805,0.51,61.4,57.0,1807,5.16,5.13,3.16,5,4,7
46807,0.53,60.2,58.0,1808,5.23,5.26,3.16,4,4,7
46808,0.71,59.9,59.0,1808,5.82,5.79,3.48,4,2,4
46809,0.6,60.9,61.0,1808,5.43,5.4,3.3,4,4,7
46810,0.7,64.8,57.0,1808,5.49,5.59,3.59,1,3,3
46811,0.72,59.3,60.0,1808,5.88,5.85,3.48,4,2,6
46812,0.5,61.2,55.0,1808,5.12,5.07,3.12,5,4,7
46813,0.7,60.5,61.0,1808,5.75,5.72,3.47,4,2,3
46814,0.96,60.1,62.0,1808,6.21,6.0,3.68,1,1,3
46815,0.96,67.4,62.0,1808,6.13,5.96,4.08,1,1,3
46816,0.62,63.0,56.0,1808,5.43,5.36,3.4,5,5,3
46817,0.58,61.7,57.0,1809,5.42,5.35,3.32,5,4,6
46818,0.58,62.3,54.0,1809,5.43,5.39,3.37,5,4,6
46819,0.52,61.2,57.0,1809,5.17,5.22,3.18,5,7,3
46820,0.58,60.6,56.0,1809,5.41,5.44,3.29,5,4,5
46821,0.58,60.6,56.0,1809,5.43,5.47,3.3,5,4,6
46822,0.53,62.2,56.0,1809,5.17,5.18,3.22,5,4,7
46823,0.54,61.7,56.0,1809,5.22,5.25,3.23,5,5,4
46824,0.55,61.3,57.0,1809,5.25,5.28,3.23,5,5,5
46825,0.67,61.3,59.0,1809,5.65,5.63,3.46,4,3,5
46826,0.67,62.9,54.0,1809,5.63,5.6,3.53,5,3,4
46827,0.76,63.8,57.0,1809,5.78,5.74,3.67,2,3,1
46830,0.51,62.2,55.0,1810,5.15,5.17,3.21,5,5,7
46831,0.57,61.4,55.0,1810,5.35,5.34,3.28,5,3,7
46832,0.58,61.9,60.0,1811,5.32,5.35,3.3,5,4,5
46833,0.67,62.9,59.0,1811,5.58,5.62,3.52,2,3,4
46834,0.7,67.2,55.0,1811,5.48,5.54,3.7,1,5,3
46835,0.56,61.1,56.0,1811,5.35,5.33,3.26,5,3,5
46836,0.64,61.3,58.0,1811,5.57,5.53,3.4,4,3,6
46837,0.53,62.1,57.0,1812,5.16,5.21,3.22,5,5,5
46838,0.53,61.8,56.0,1812,5.2,5.22,3.22,5,5,5
46839,0.53,62.2,55.0,1812,5.17,5.22,3.23,5,5,5
46840,0.53,62.3,55.0,1812,5.18,5.22,3.24,5,5,5
46842,0.58,62.1,58.0,1812,5.35,5.31,3.31,4,3,6
46843,0.61,60.1,59.0,1812,5.51,5.48,3.3,4,3,6
46844,0.51,61.9,62.0,1812,5.12,5.09,3.16,4,4,7
46845,0.51,57.6,62.0,1812,5.33,5.3,3.06,2,4,6
46846,0.51,59.9,63.0,1812,5.22,5.16,3.11,3,5,5
46847,0.59,60.1,57.0,1813,5.44,5.48,3.28,3,4,5
46848,0.54,61.0,58.0,1813,5.24,5.25,3.2,3,5,5
46849,0.51,60.1,56.0,1813,5.22,5.24,3.14,5,6,4
46850,0.5,61.4,57.0,1813,5.1,5.16,3.15,3,6,4
46852,0.51,58.1,62.0,1813,5.24,5.3,3.06,2,6,4
46853,0.53,60.1,58.0,1813,5.32,5.27,3.18,4,5,4
46854,0.53,61.8,55.0,1813,5.22,5.17,3.21,5,5,4
46855,0.53,61.9,56.0,1813,5.21,5.19,3.22,5,5,4
46856,0.53,62.6,54.0,1813,5.19,5.16,3.24,5,5,4
46857,0.53,62.4,58.0,1813,5.2,5.16,3.23,4,5,4
46858,0.53,61.9,56.0,1813,5.2,5.17,3.21,5,5,4
46859,0.53,62.1,57.0,1813,5.18,5.16,3.21,5,5,4
46860,0.53,62.7,55.0,1813,5.18,5.16,3.24,5,5,4
46861,0.53,60.0,57.0,1813,5.3,5.24,3.16,5,4,6
46862,0.53,59.8,58.0,1813,5.27,5.26,3.15,4,4,6
46863,0.53,61.9,55.0,1813,5.22,5.19,3.22,5,4,6
46864,0.53,61.3,55.0,1813,5.24,5.2,3.2,5,4,6
46865,0.53,61.4,56.0,1813,5.24,5.21,3.21,5,4,6
46866,0.53,61.6,57.0,1813,5.21,5.18,3.2,4,4,6
46867,0.53,61.4,56.0,1813,5.25,5.18,3.2,5,4,6
46868,0.53,61.9,56.0,1813,5.21,5.19,3.22,5,4,6
46869,0.53,62.7,54.0,1813,5.18,5.15,3.24,5,4,6
46870,0.53,62.4,56.0,1813,5.2,5.16,3.23,5,4,6
46871,0.53,60.9,60.0,1813,5.22,5.16,3.16,4,4,6
46872,0.53,62.1,56.0,1813,5.2,5.17,3.22,5,4,6
46873,0.56,60.9,57.0,1814,5.38,5.33,3.26,5,6,3
46874,0.72,61.8,55.0,1814,5.79,5.76,3.57,5,2,3
46875,0.7,61.0,59.0,1814,5.71,5.66,3.47,4,4,2
46876,0.7,61.6,57.0,1814,5.68,5.65,3.49,5,2,4
46877,0.7,62.5,62.0,1814,5.58,5.56,3.48,4,2,4
46878,0.54,62.4,55.0,1814,5.23,5.19,3.25,4,4,5
46879,0.7,63.3,57.0,1814,5.61,5.51,3.52,3,2,4
46880,0.72,62.6,58.0,1814,5.72,5.66,3.56,4,4,1
46881,0.47,62.1,54.0,1814,4.99,5.02,3.11,5,8,4
46882,0.7,66.1,56.0,1814,5.53,5.48,3.64,1,4,2
46883,0.56,62.1,57.0,1814,5.29,5.28,3.28,5,4,5
46884,0.56,61.6,55.0,1814,5.32,5.29,3.27,5,4,5
46885,0.56,59.8,57.0,1814,5.48,5.39,3.25,4,6,3
46886,0.56,62.6,55.0,1814,5.29,5.25,3.3,5,4,5
46887,0.6,61.5,52.0,1814,5.5,5.43,3.36,4,3,7
46888,0.56,61.3,54.0,1814,5.37,5.34,3.28,5,4,5
46889,0.56,61.2,56.0,1814,5.34,5.31,3.26,5,3,7
46890,0.56,61.4,57.0,1814,5.34,5.31,3.27,5,3,7
46891,0.56,60.5,57.0,1814,5.36,5.31,3.23,5,3,7
46892,0.56,59.9,60.0,1814,5.39,5.33,3.21,4,3,7
46894,0.56,62.3,56.0,1814,5.33,5.26,3.3,5,3,7
46895,0.56,61.9,58.0,1814,5.33,5.27,3.28,4,3,7
46896,0.56,60.8,60.0,1814,5.31,5.29,3.22,4,3,7
46897,0.56,61.4,58.0,1814,5.33,5.29,3.26,4,3,7
46898,0.56,62.5,56.0,1814,5.26,5.24,3.28,5,3,7
46899,0.54,61.2,57.0,1814,5.25,5.21,3.2,5,7,3
46900,0.72,63.2,62.0,1814,5.71,5.67,3.59,3,2,2
46901,0.72,63.2,60.0,1814,5.77,5.7,3.63,3,4,1
46902,0.56,57.0,67.0,1814,5.49,5.36,3.09,1,4,5
46903,0.5,60.6,58.0,1814,5.2,5.1,3.12,4,6,5
46904,0.65,60.0,63.0,1814,5.62,5.54,3.35,3,3,5
46905,0.54,60.9,56.0,1814,5.31,5.27,3.22,5,5,5
46906,0.7,59.0,60.0,1814,5.84,5.82,3.44,4,2,4
46907,0.57,61.6,55.0,1815,5.34,5.38,3.3,5,5,4
46908,0.57,60.6,57.0,1815,5.38,5.41,3.27,5,5,4
46909,0.7,62.0,55.0,1815,5.69,5.73,3.54,5,3,1
46910,0.7,62.1,54.0,1815,5.72,5.74,3.56,5,3,1
46911,0.52,62.4,56.0,1815,5.15,5.11,3.2,5,5,4
46912,0.52,63.3,55.0,1815,5.12,5.09,3.23,3,5,4
46913,0.52,61.7,56.0,1815,5.21,5.17,3.2,4,5,4
46914,0.52,61.8,55.0,1815,5.21,5.17,3.21,5,5,4
46915,0.52,61.1,55.0,1815,5.19,5.15,3.16,5,5,4
46916,0.52,61.1,58.0,1815,5.19,5.16,3.16,4,5,4
46918,0.52,62.7,57.0,1815,5.15,5.12,3.22,5,5,4
46919,0.52,62.4,59.0,1815,5.16,5.13,3.21,4,5,4
46920,0.52,61.2,60.0,1815,5.19,5.13,3.16,4,5,4
46921,0.52,62.3,55.0,1815,5.16,5.14,3.21,5,5,4
46922,0.52,62.7,56.0,1815,5.16,5.14,3.23,5,5,4
46923,0.52,62.6,59.0,1815,5.11,5.08,3.19,4,5,4
46924,0.52,62.4,60.0,1815,5.12,5.11,3.19,4,5,4
46925,0.52,61.1,55.0,1815,5.27,5.2,3.2,5,4,6
46926,0.52,60.9,57.0,1815,5.23,5.21,3.18,5,4,6
46927,0.52,59.5,57.0,1815,5.27,5.25,3.13,5,4,6
46928,0.52,61.1,57.0,1815,5.2,5.18,3.17,5,4,6
46931,0.52,61.8,55.0,1815,5.19,5.17,3.2,5,4,6
46932,0.52,60.9,57.0,1815,5.2,5.17,3.16,4,4,6
46933,0.52,62.0,55.0,1815,5.19,5.14,3.2,5,4,6
46934,0.52,62.5,56.0,1815,5.18,5.15,3.23,4,4,6
46935,0.52,61.7,55.0,1815,5.21,5.16,3.2,5,4,6
46936,0.52,61.2,56.0,1815,5.23,5.16,3.18,5,4,6
46937,0.52,61.9,56.0,1815,5.16,5.12,3.18,5,4,6
46938,0.52,62.3,57.0,1815,5.17,5.1,3.2,4,4,6
46940,0.52,62.6,57.0,1815,5.17,5.09,3.21,5,4,6
46941,0.62,63.2,55.0,1815,5.42,5.4,3.42,3,4,4
46942,0.3,62.5,56.0,526,4.24,4.27,2.66,5,5,3
46943,0.3,62.5,53.0,526,4.27,4.3,2.68,5,4,4
46944,0.3,61.9,61.0,526,4.28,4.32,2.66,3,6,2
46945,0.3,59.5,58.0,526,4.39,4.42,2.62,4,3,6
46946,0.3,61.6,60.0,526,4.28,4.33,2.65,4,4,4
46947,0.3,60.4,61.0,526,4.27,4.31,2.59,3,5,3
46948,0.3,61.9,59.0,527,4.31,4.24,2.65,4,5,2
46949,0.35,62.6,54.0,527,4.5,4.53,2.82,3,4,2
46950,0.27,62.2,56.0,527,4.15,4.18,2.59,5,6,3
46951,0.27,62.3,53.0,527,4.16,4.19,2.6,5,5,4
46952,0.36,61.6,60.0,527,4.58,4.54,2.81,4,3,1
46953,0.37,65.3,56.0,527,4.53,4.47,2.94,1,3,5
46954,0.32,61.6,60.1,528,4.38,4.4,2.71,2,3,5
46956,0.37,64.0,55.0,528,4.53,4.57,2.91,2,3,3
46957,0.33,60.9,54.0,529,4.47,4.53,2.74,3,8,1
46958,0.3,61.8,56.0,529,4.31,4.33,2.67,5,6,2
46959,0.32,61.7,57.0,529,4.38,4.4,2.71,5,4,3
46961,0.32,61.4,55.3,529,4.39,4.42,2.7,5,5,2
46962,0.32,60.9,56.7,529,4.41,4.44,2.69,5,5,2
46963,0.28,60.3,58.0,529,4.26,4.22,2.55,4,3,6
46964,0.38,63.7,57.0,529,4.63,4.57,2.93,2,3,2
46965,0.32,62.5,58.0,530,4.38,4.33,2.72,4,2,7
46966,0.23,59.6,57.0,530,3.98,4.0,2.38,3,6,5
46967,0.23,59.3,57.0,530,4.01,4.05,2.39,3,6,5
46968,0.23,60.3,58.0,530,3.99,4.03,2.42,3,6,5
46969,0.23,61.2,58.0,530,3.96,3.98,2.43,3,6,5
46970,0.23,59.7,58.0,530,4.02,4.06,2.41,3,6,5
46971,0.23,62.0,58.0,530,3.89,3.92,2.42,3,6,5
46972,0.57,61.3,54.0,1815,5.41,5.35,3.3,4,5,5
46973,0.55,61.9,60.0,1815,5.23,5.14,3.21,4,3,7
46974,0.55,61.0,56.0,1815,5.34,5.32,3.25,5,5,4
46975,0.59,61.0,57.0,1816,5.43,5.46,3.32,5,3,7
46976,0.59,61.8,56.0,1816,5.37,5.4,3.33,5,3,7
46977,0.59,62.3,54.0,1816,5.38,5.41,3.36,3,3,7
46978,0.71,63.6,58.0,1816,5.6,5.54,3.55,2,2,4
46979,0.46,62.6,53.0,1816,4.93,4.97,3.1,5,7,6
46980,0.55,62.0,55.0,1816,5.26,5.28,3.27,5,4,6
46981,0.57,58.2,66.0,1816,5.34,5.45,3.14,2,4,4
46982,0.71,64.0,56.0,1816,5.68,5.61,3.62,2,2,6
46983,0.64,61.2,58.0,1816,5.6,5.54,3.41,4,3,5
46985,0.7,60.2,61.0,1817,5.69,5.73,3.44,3,3,1
46986,0.54,61.7,55.0,1817,5.21,5.26,3.23,3,4,7
46987,0.54,61.9,55.0,1817,5.23,5.24,3.24,5,4,7
46988,0.7,61.1,58.0,1817,5.72,5.84,3.53,4,2,3
46989,0.7,61.1,57.0,1817,5.73,5.76,3.51,5,2,3
46991,0.62,61.8,55.0,1818,5.5,5.53,3.41,3,5,2
46992,0.53,60.4,56.0,1818,5.29,5.24,3.18,5,6,4
46993,0.53,62.5,54.0,1818,5.19,5.21,3.25,5,6,4
46994,0.53,62.6,56.0,1818,5.16,5.19,3.24,5,6,4
46995,0.31,61.2,57.0,1818,4.35,4.38,2.67,5,8,5
46996,0.53,60.4,57.0,1818,5.25,5.22,3.16,5,5,5
46997,0.51,61.9,58.0,1818,5.19,5.12,3.19,4,4,7
46998,0.71,64.0,58.0,1818,5.65,5.59,3.6,2,2,5
46999,0.75,63.6,58.0,1819,5.75,5.7,3.64,2,2,4
47000,0.56,61.9,55.0,1819,5.29,5.34,3.29,5,4,6
47001,0.56,60.9,56.0,1819,5.32,5.35,3.25,5,4,6
47003,0.56,60.5,59.0,1819,5.26,5.31,3.2,3,5,4
47004,0.6,62.7,58.0,1819,5.34,5.37,3.36,4,4,6
47005,0.56,61.8,56.0,1819,5.28,5.31,3.27,3,4,6
47006,0.56,60.7,57.0,1819,5.31,5.34,3.23,5,4,6
47007,0.56,61.9,55.0,1819,5.25,5.31,3.27,3,4,6
47008,0.56,61.7,54.0,1819,5.28,5.35,3.28,5,4,6
47009,0.56,62.2,55.0,1819,5.27,5.31,3.29,5,5,4
47010,0.56,62.4,58.0,1819,5.22,5.3,3.28,4,5,4
47011,0.56,62.6,57.0,1819,5.26,5.29,3.3,5,4,6
47012,0.56,61.2,60.0,1819,5.26,5.3,3.23,4,5,4
47013,0.56,61.8,59.0,1819,5.27,5.34,3.28,4,4,6
47014,0.56,62.1,57.0,1819,5.27,5.3,3.28,3,4,6
47015,0.56,61.9,56.0,1819,5.27,5.32,3.28,5,4,6
47016,0.56,60.6,56.0,1819,5.33,5.36,3.24,5,5,4
47017,0.56,61.4,61.0,1819,5.28,5.31,3.25,3,4,6
47018,0.52,61.7,58.0,1819,5.17,5.11,3.17,4,5,6
47019,0.56,62.1,54.0,1819,5.28,5.31,3.29,5,7,3
47020,0.54,62.5,56.0,1819,5.18,5.22,3.25,5,5,5
47021,0.57,61.6,56.0,1819,5.38,5.34,3.3,5,4,6
47023,0.57,60.4,57.0,1819,5.4,5.36,3.25,5,4,6
47024,0.55,61.7,56.0,1819,5.29,5.25,3.25,4,4,5
47025,0.55,61.7,56.0,1819,5.3,5.26,3.26,5,4,5
47026,0.55,61.1,57.0,1819,5.3,5.27,3.23,5,4,5
47028,0.55,61.7,57.0,1819,5.29,5.24,3.25,5,4,5
47029,0.55,60.6,56.0,1819,5.32,5.27,3.21,5,3,7
47030,0.55,61.0,58.0,1819,5.29,5.27,3.22,4,3,7
47031,0.55,60.7,58.0,1819,5.3,5.24,3.2,4,3,7
47032,0.55,61.2,58.0,1819,5.29,5.24,3.22,4,3,7
47033,0.67,62.9,56.0,1819,5.65,5.6,3.54,4,2,7
47034,0.57,60.2,57.0,1819,5.42,5.37,3.25,4,5,4
47035,0.57,61.0,57.0,1819,5.4,5.35,3.28,4,5,4
47037,0.5,63.3,57.0,1819,5.08,5.06,3.21,3,4,7
47038,0.5,62.9,54.0,1819,5.09,5.05,3.19,5,4,7
47039,0.6,61.6,56.0,1820,5.4,5.42,3.33,5,5,3
47040,0.59,62.5,55.0,1820,5.35,5.4,3.36,5,3,7
47041,0.54,61.1,57.0,1820,5.3,5.27,3.23,5,4,5
47042,0.53,61.5,59.0,1821,5.19,5.22,3.2,3,5,5
47043,0.68,63.1,54.5,1821,5.61,5.64,3.55,3,2,6
47044,0.71,60.3,58.0,1821,5.72,5.78,3.47,4,2,2
47045,0.71,62.8,61.0,1821,5.63,5.71,3.56,3,4,1
47046,0.63,62.6,55.0,1821,5.5,5.46,3.43,5,4,4
47047,0.61,61.4,55.7,1821,5.43,5.53,3.37,5,4,4
47048,0.61,60.3,60.5,1821,5.44,5.48,3.29,2,6,3
47049,0.61,61.2,62.8,1821,5.38,5.42,3.3,2,4,4
47050,0.61,59.6,61.5,1821,5.47,5.52,3.27,2,4,4
47051,0.59,61.2,56.0,1821,5.43,5.38,3.31,5,3,7
47052,0.59,63.7,56.0,1821,5.35,5.32,3.4,2,3,7
47053,0.52,63.3,58.0,1822,5.07,5.11,3.22,3,5,6
47054,0.52,62.6,56.0,1822,5.11,5.14,3.21,3,5,6
47055,0.52,61.8,55.0,1822,5.16,5.19,3.2,5,4,7
47056,0.52,61.6,55.0,1822,5.15,5.2,3.19,5,4,7
47057,0.52,61.7,56.0,1822,5.16,5.18,3.19,5,4,7
47058,0.52,62.6,56.0,1822,5.11,5.14,3.21,5,4,7
47059,0.52,62.3,54.0,1822,5.14,5.19,3.22,5,4,7
47060,0.52,61.3,56.0,1822,5.15,5.2,3.17,5,4,7
47061,0.52,61.8,55.0,1822,5.16,5.19,3.2,5,4,7
47062,0.52,61.5,56.0,1822,5.15,5.19,3.18,5,4,7
47063,0.52,62.2,56.0,1822,5.13,5.16,3.2,5,4,7
47064,0.52,61.9,57.0,1822,5.14,5.17,3.19,5,4,7
47065,0.52,62.3,56.0,1822,5.11,5.16,3.2,5,4,7
47066,0.52,61.2,58.0,1822,5.16,5.2,3.17,4,4,7
47067,0.52,60.6,56.0,1822,5.22,5.25,3.17,3,4,7
47068,0.52,61.8,56.0,1822,5.15,5.17,3.19,5,4,7
47070,0.52,62.6,55.0,1822,5.12,5.14,3.21,5,4,7
47071,0.52,62.7,53.0,1822,5.14,5.17,3.23,5,4,7
47072,0.56,62.0,56.0,1822,5.28,5.3,3.28,5,5,4
47074,0.69,62.8,58.0,1822,5.65,5.62,3.54,4,3,3
47075,0.54,62.6,55.0,1823,5.22,5.2,3.26,5,5,6
47076,0.62,62.2,55.0,1823,5.51,5.46,3.41,4,4,4
47077,0.56,60.3,57.0,1824,5.37,5.41,3.25,5,5,4
47079,0.7,61.2,64.0,1824,5.68,5.73,3.49,2,2,1
47080,0.73,60.5,57.0,1824,5.84,5.76,3.51,4,2,3
47081,0.4,61.3,56.0,1824,4.78,4.75,2.92,5,7,6
47082,0.4,61.7,55.0,1824,4.76,4.74,2.93,5,7,6
47083,0.51,62.5,59.0,1825,5.08,5.12,3.19,5,6,4
47084,0.53,61.1,56.0,1825,5.28,5.24,3.21,5,4,7
47085,0.52,62.2,54.0,1825,5.13,5.16,3.2,5,4,6
47086,0.54,61.1,57.0,1825,5.24,5.26,3.21,5,4,6
47087,0.53,59.9,58.0,1825,5.29,5.26,3.16,4,4,7
47088,0.53,63.4,55.0,1825,5.23,5.11,3.28,3,4,7
47089,0.71,61.5,60.0,1826,5.72,5.7,3.51,4,2,3
47091,0.71,64.4,56.0,1826,5.64,5.6,3.62,1,4,1
47092,0.51,60.7,57.0,1826,5.18,5.23,3.16,5,5,7
